,text,Positive,Negative,Neutral,Compound,Status
1919,"Wednesday's Word - Xenial

Cheers!
Dan


           

",45.9,0.0,54.1,52.55,neg
1920,"        Awww I love your consistency!! Today, I'm finishing up a WFH book about mythology. How are you all??",25.5,0.0,74.5,73.06,neg
1921,   Bit early to say. My neighbours moved home to Kilkenny because wfh(only there 2 years). House was sold in a month. Iâ€™m sure thereâ€™ll be others but I donâ€™t think it will be a revolution. If you want to advance your career youâ€™ll probably need to hot desk a good bit.,13.900000000000002,0.0,86.1,71.39999999999999,neg
1922,"RT  MARKETPLACE: WFH or
back to the office? Companies weigh the benefits between wasting their employees' time commuting versuâ€¦",11.700000000000001,12.1,76.2,-2.58,pos
1923,Goodbye wfh. You will be missed.,0.0,30.599999999999998,69.39999999999999,-29.599999999999998,pos
1924,"Wednesday's Word - Xenial

Cheers!
Dan


           

",45.9,0.0,54.1,52.55,neg
1925, WFHâ€” I believe majority want to work from home when they want and work from the office when they want. Some sort of ownership on that decisionâ€¦,14.499999999999998,0.0,85.5,22.63,neg
1926,Being in the office during the slow-reopening is like WFH except you have a shittier zoom setup.,12.8,15.8,71.39999999999999,-15.310000000000002,pos
1927,"The biggest lesson I've learned in the 87 years we've been WFH due to the pandemic is that I  do not do well working from home. I  love the freedom but I'm an extrovert, I need people.",13.8,3.6999999999999997,82.39999999999999,58.489999999999995,neg
1928,RT  Are you still adjusting to working from home? We came across this interesting article which has some great tips to consâ€¦,26.5,0.0,73.5,80.34,neg
1929,  I'm not suprised. The mobility offered by WFH/WFA has really lit the rental market on fire.,0.0,13.8,86.2,-34.0,pos
1930,"Morning results:

â€¢workout 20 minutesâœ…
â€¢showerâœ…
â€¢cup of tea on front porch while I:âœ…
â€¢read 15 minutesâœ…
â€¢prayâœ…

Going to make today a great day!

         ",16.0,0.0,84.0,65.88000000000001,neg
1931,"RT  Our dream WFH attire ðŸ˜

During the C.17th, the introduction of the Japanese kimono to Western society popularised the desire fâ€¦",26.400000000000002,0.0,73.6,70.03,neg
1932,I have no PTO and havenâ€™t had any since august. Thank God for WFH lol,37.8,11.200000000000001,51.0,63.690000000000005,neg
1933,Still no word if theyâ€™re gonna extend WFH. I donâ€™t want to go back k Friday!!! ,22.7,12.9,64.4,-26.77,pos
1934,"Check out these office accessories for clutter-phobes.  The less you keep on your desk, the more space you have to achieve a comfortable position for your mouse and keyboard.



  ",10.9,0.0,89.1,51.06,neg
1935,"RT  Whether you love WFH, are desperate to return to the office or think the hybrid model sounds ideal, everyone has an opinionâ€¦",25.4,7.7,66.9,74.3,neg
1936, This is a nightmare WFH scenario. Does your husband wear headphones for calls? Lack of sleep is the worst torture. Iâ€™m sorry. For you and your kids.,0.0,34.5,65.5,-89.1,pos
1937,RT  Uniquely Your Designs: Money Making Crafts: Woodworking -  Want to start a business from home? Needâ€¦,8.5,0.0,91.5,7.720000000000001,neg
1938,"As many Americans continue to  a new  looks into how this trend may influence future demand within the 
         
",0.0,8.6,91.4,-12.8,pos
1939,RT  Read this exclusive interview with our  speaker  from Lifestyle First here ðŸ‘‰ ,11.899999999999999,0.0,88.1,15.93,neg
1940,sooooo should I come up with an excuse to go home early ðŸ˜µâ€ðŸ’« my boss just said theyâ€™re WFH today and itâ€™s just me and intern and I donâ€™t want to be here lol,15.7,0.0,84.3,52.669999999999995,neg
1941,"  I wonder if (Iâ€™ve never played any MMO so idk for sure) but in this day of COVID and work from home, they are having a hard time getting things done like they normally would??? Just a thought. Not trying to be antagonistic. I know game devs are having a really hard time with wfh",5.7,17.8,76.5,-61.12,pos
1942,"  That being said, those problems are not exactly on the brink of being solved, and WFH does represent a marked improvement in the quality of life for many ppl, so I believe it should be pursued (while cautiously guarding against the dangers youâ€™ve brought up).",10.2,11.799999999999999,78.0,-20.23,pos
1943,"Life is rough for many in ON not fortunate to WFH.

Many entry-level jobs require ðŸš—, but driving tests are booked out for months EVERWHERE.

A young mom I know took day off work + go 4hrs + overnight hotel, only for dribing test to be cancelled at 7 am with no reason/notice ðŸ˜¡ðŸ’”",0.0,13.200000000000001,86.8,-71.87,pos
1944,lemme tell ya working for a Fortune 100 company ainâ€™t it - sure the perks are nice but literally everyone is toxic asf.   ,15.7,0.0,84.3,37.16,neg
1945,Yo i havenâ€™t done shit today wfh ðŸ˜­,0.0,37.5,62.5,-55.74,pos
1946,"RT  Wednesday Wisdom with Walter

If you are laying on the backpack it cannot be filled and taken to work - and mom cannotâ€¦",13.4,0.0,86.6,52.669999999999995,neg
1947,"  Thatâ€™s unfortunate because youâ€™re right, he does focus on our foundational problems. 

If we can figure out the great problem of purpose, the fall of faith, and the crisis of courage, our WFH dilemma will have long since worked itself out.",17.599999999999998,24.8,57.599999999999994,-47.67,pos
1948,"RT  Some things you can ask for during a Compensation Negotiation:

More Vacation days
Sign-on Bonus
Company Expense accouâ€¦",17.1,0.0,82.89999999999999,54.230000000000004,neg
1949,"  It's troubling to see how many people are so concerned about how and where other people do their work. We didn't need anymore ""dividing lines"" and now we have the WFH/Office folks yapping at each other/trying to force people back into a prison, I mean office.",0.0,13.900000000000002,86.1,-77.83,pos
1950, Itâ€™s so tough babe! I canâ€™t even wfh with my mom around hahaha hang in there!,22.0,9.4,68.5,52.53,neg
1951,"To answer your question: Yes, I am WFH today. Thank you, baby Jesus in the manger covered in myrrh.",24.5,0.0,75.5,63.690000000000005,neg
1952,God bless the legal sector adapting to WFH ðŸ™,51.6,0.0,48.4,65.97,neg
1953,"On Monday I turned down a position to WFH, Tuesday I was offered a bigger and better position. Iâ€™m so grateful and blessed bc Iâ€™m exactly where I wanna be.",33.2,0.0,66.8,89.86,neg
1954,"RT  Some things you can ask for during a Compensation Negotiation:

More Vacation days
Sign-on Bonus
Company Expense accouâ€¦",17.1,0.0,82.89999999999999,54.230000000000004,neg
1955, I was almost never able to find enough time and energy to go out during the day while WFH. I guess I should get better at time management.,17.9,0.0,82.1,61.24000000000001,neg
1956,"RT  Employees in some places are organizing to insist on WFH. It's a rare collective action where ""the strike is the giveback"" inâ€¦",0.0,6.7,93.30000000000001,-12.8,pos
1957,"RT  Our dream WFH attire ðŸ˜

During the C.17th, the introduction of the Japanese kimono to Western society popularised the desire fâ€¦",26.400000000000002,0.0,73.6,70.03,neg
1958," That is horribly frustrating! I WFH too - there is a neighbor who strolls through talking excessively loud on a headset, though luckily he walks quickly. Do you feel comfortable saying something if they linger?",17.1,15.7,67.2,15.110000000000001,neg
1959,RT  This whole talking to your coworkers about your personal lives convo is why Iâ€™ve enjoyed WFH lol,27.6,0.0,72.39999999999999,72.69,neg
1960,"Okay, WFH again tomorrow.",38.800000000000004,0.0,61.199999999999996,22.63,neg
1961,"Me trying to WFH with my partner in the background, some days it is great. Other days I am this man ðŸ¤¦â€â™€ï¸ today is one of those days .... ðŸ˜­ ",12.8,0.0,87.2,62.49,neg
1962,RT  This whole talking to your coworkers about your personal lives convo is why Iâ€™ve enjoyed WFH lol,27.6,0.0,72.39999999999999,72.69,neg
1963,"It's not acceptable to have everyone WFH because it's better for me and my productivity, but it IS acceptable to make everyone come back to the office because it's better for the two dudes who need social time. 

Huh. Okay.",17.299999999999997,8.3,74.4,64.0,neg
1964,  Lot's of delays to IPO's due to financial sector WFH inefficiencies. No surprise!,13.5,16.0,70.5,-10.07,pos
1965,"Lockdowns ended up being involuntary experiments in Hybrid Working, study finds - now the results are coming in and itâ€™s looking good for those who would like to work away from the office more. Read more on:    ",13.700000000000001,0.0,86.3,65.97,neg
1966,"Online Learning platform is ready to sale:

              ",29.4,0.0,70.6,36.120000000000005,neg
1967,"Salesforce estimates 50% - 60% of its workforce will be  /  post-pandemic. Pretty wild stat.

",21.099999999999998,0.0,78.9,49.39,neg
1968, I just say that they canâ€™t stay home alone. Even though we WFH atmâ€¦ ðŸ™ˆðŸ™ˆ,0.0,13.3,86.7,-25.0,pos
1969,"To make a successful career there is no stopping. 

With ACHNET achieve your career goals and create your own success story.

Click here to know more: 

        ",28.7,11.4,59.9,77.83,neg
1970,"Working in my comfort zone, literally!ðŸ˜ðŸâ¤ï¸

 

  
   ",35.8,0.0,64.2,41.99,neg
1971,"That WFH life when you kill it after some presses and then crawl back to your chair to take a call while hoping you're not too out of breath... I'm done with all calls for the night, a couple more emails then I can have a hot shower and write! Maybe I shall have time to read too",4.8,8.5,86.7,-49.26,pos
1972,RT  Dropbox CEO argues that WFH has shown workers can avoid grueling commutes and can schedule work around their lives. The gâ€¦,0.0,19.400000000000002,80.60000000000001,-58.589999999999996,pos
1973," Working in my comfort zone, literally!ðŸ˜ðŸâ¤ï¸

 

  
 

tag                 ",31.8,0.0,68.2,41.99,neg
1974,"  With all the lockdowns, furlough and WFH, seems people really don't want to get back to reality.",0.0,8.6,91.4,-12.809999999999999,pos
1975,pink drink + good genes 2day for wfh,32.6,0.0,67.4,44.04,neg
1976,"Canâ€™t complain about working from home at all.  Carman, a cup of tea, a nice view and a bit of sunshine. What more could a girl want?  Oh yes - a German shepherd ðŸ˜Š     ",28.7,7.000000000000001,64.3,77.59,neg
1977,"âŒ dressing up for the male gaze
âœ… dressing up so you can get work done at home because wfh is Hard in your pajamas",0.0,5.5,94.5,-10.27,pos
1978,"Have you asked yourself how to network and look for a job in this  and  world? ðŸ’»ðŸ“±

Head to this article to see 6 tips to support your job search on  


   ",8.799999999999999,0.0,91.2,40.19,neg
1979,This whole talking to your coworkers about your personal lives convo is why Iâ€™ve enjoyed WFH lol,28.9,0.0,71.1,72.69,neg
1980,"RT  Downside of WFH â€” if I tear that wrapper, I know how this story would end. ",0.0,12.5,87.5,-25.0,pos
1981,I'm celebrating  by gulping down my Costco K-Cups. I'm feeling that I've fed enough money into the coffee shop machine lately.  â˜•ï¸,20.599999999999998,0.0,79.4,63.690000000000005,neg
1982,"Daily coworker photo: a new off-site coworker has appeared and my coworker is very curious indeed. A story in four pics.
  ",12.6,0.0,87.4,38.04,neg
1983,"RT  If you want to work in the social impact space, do reach out to me. There are multiple vacancies at Sattva Consulting (acâ€¦",9.8,0.0,90.2,10.27,neg
1984,"RT     Power cut Harris Ganj substation Tatmil for 6 hours..
How do we manage our wfh ",0.0,13.0,87.0,-27.32,pos
1985,"Check out Lenovo IdeaCentre 3 Desktop (AMD Ryzen 3 3250U/4GB/1TB HDD/DOS/WiFi 5/Bluetooth 5.0) 90MVZ9KFIN + Lenovo L-Series 21.5"" FHD IPS Ultraslim Monitor with TUV Eye Care (L22i-30) by Lenovo
  via  
   ",11.0,0.0,89.0,49.39,neg
1986,"   Power cut Harris Ganj substation Tatmil for 6 hours..
How do we manage our wfh  ?",0.0,13.900000000000002,86.1,-27.32,pos
1987,"RT  MARKETPLACE: WFH or
back to the office? Companies weigh the benefits between wasting their employees' time commuting versuâ€¦",11.700000000000001,12.1,76.2,-2.58,pos
1988,Trying to find a remote WFH job so I can continue to help my parents file applications for things is proving to be quite impossible ðŸ˜”,10.5,0.0,89.5,40.19,neg
1989,"RT  If you want to work in the social impact space, do reach out to me. There are multiple vacancies at Sattva Consulting (acâ€¦",9.8,0.0,90.2,10.27,neg
1990,RT  Dropbox CEO argues that WFH has shown workers can avoid grueling commutes and can schedule work around their lives. The gâ€¦,0.0,19.400000000000002,80.60000000000001,-58.589999999999996,pos
